127.0.0.1 - - [12/Aug/2023:14:52:12 +0900] "GET / HTTP/1.1" 200 55
0:0:0:0:0:0:0:1 - - [12/Aug/2023:15:16:44 +0900] "GET /resources/bootstrap/dist/css/adminlte.min.css.map HTTP/1.1" 200 3846965
0:0:0:0:0:0:0:1 - - [12/Aug/2023:15:16:52 +0900] "GET /erp4/contact.do?mcode=M050000&murl=/erp4/contact.do HTTP/1.1" 200 27651
0:0:0:0:0:0:0:1 - - [12/Aug/2023:15:16:52 +0900] "GET /resources/bootstrap/plugins/jquery/jquery.min.js HTTP/1.1" 200 89503
0:0:0:0:0:0:0:1 - - [12/Aug/2023:15:16:52 +0900] "GET /resources/bootstrap/plugins/fontawesome-free/css/all.min.css HTTP/1.1" 200 59309
0:0:0:0:0:0:0:1 - - [12/Aug/2023:15:16:52 +0900] "GET /resources/bootstrap/dist/css/adminlte.min.css HTTP/1.1" 200 1396758
0:0:0:0:0:0:0:1 - - [12/Aug/2023:15:16:52 +0900] "GET /resources/img/2.png HTTP/1.1" 200 13799
0:0:0:0:0:0:0:1 - - [12/Aug/2023:15:16:52 +0900] "GET /resources/img/EazyRP2.png HTTP/1.1" 200 719657
0:0:0:0:0:0:0:1 - - [12/Aug/2023:15:16:52 +0900] "GET /resources/bootstrap/plugins/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78268
0:0:0:0:0:0:0:1 - - [12/Aug/2023:15:16:53 +0900] "GET /resources/bootstrap/dist/css/adminlte.min.css.map HTTP/1.1" 200 3846965
0:0:0:0:0:0:0:1 - - [12/Aug/2023:15:17:39 +0900] "GET /erp4/contact.do?mcode=M050000&murl=/erp4/contact.do HTTP/1.1" 200 27650
0:0:0:0:0:0:0:1 - - [12/Aug/2023:15:17:39 +0900] "GET /resources/bootstrap/plugins/jquery/jquery.min.js HTTP/1.1" 200 89503
0:0:0:0:0:0:0:1 - - [12/Aug/2023:15:17:39 +0900] "GET /resources/bootstrap/plugins/fontawesome-free/css/all.min.css HTTP/1.1" 200 59309
0:0:0:0:0:0:0:1 - - [12/Aug/2023:15:17:39 +0900] "GET /resources/bootstrap/dist/css/adminlte.min.css HTTP/1.1" 200 1396758
0:0:0:0:0:0:0:1 - - [12/Aug/2023:15:17:39 +0900] "GET /resources/img/2.png HTTP/1.1" 200 13799
